ent_nm,parent_id,contract_id,issuer_id,ptf,account,isin,comments,ann_type,fix_type,rtg,ccy_nm,nominal,deal_date,maturity_date,acc_int,internal_rate,rate_mult,rate_add,first_ann_date,ann_freq,first_fix_date,fix_freq,crv_disc,crv_fwd
kbc,9053,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9054,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9055,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9056,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9057,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9058,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9059,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9060,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9061,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9062,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9063,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9064,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9065,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9066,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9067,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9068,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9069,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9070,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9071,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9072,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9073,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9074,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9075,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9076,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9077,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9078,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9079,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9080,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9081,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9082,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9083,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9084,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9085,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9086,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9087,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9088,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9089,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9090,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9091,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9092,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9093,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9094,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9095,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9096,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9097,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9098,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9099,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9100,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9101,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9102,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9103,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9104,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9105,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9106,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9107,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9108,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9109,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9110,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9111,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9112,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9113,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9114,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9115,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9116,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9117,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9118,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9119,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9120,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9121,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9122,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9123,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9124,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9125,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9126,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9127,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9128,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9129,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9130,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9131,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9132,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9133,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9134,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9135,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9136,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9137,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9138,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9139,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9140,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9141,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9142,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9143,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9144,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9145,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9146,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9147,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9148,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9149,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9150,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9151,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9152,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9153,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9154,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9155,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9156,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9157,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9158,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9159,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9160,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9161,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9162,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9163,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9164,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9165,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9166,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9167,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9168,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9169,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9170,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9171,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9172,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9173,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9174,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9175,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9176,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9177,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9178,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9179,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9180,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9181,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9182,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9183,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9184,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9185,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,9186,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,9187,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
